"pi" "gen_id" "country" "region" "Latitude" "Longitude" "Alt" "topsoil_pH" "subsoil_pH" "topsoil_cec" "subsoil_cec" "topsoil_nitrogen" "subsoil_nitrogen" "topsoil_sand" "subsoil_sand" "topsoil_silt" "subsoil_silt" "topsoil_clay" "subsoil_clay" "topsoil_soc" "subsoil_soc" "Ann.Mean.Tmp" "Tmp.Seas" "Mean.Diurn.Rng" "Max.Tmp.Wrm.M" "Min.Tmp.Cld.M" "Mean.Tmp.Wet.Q" "Mean.Tmp.Dry.Q" "Mean.Tmp.Wrm.Q" "Mean.Tmp.Cld.Q" "Ann.Prc" "Prc.Seas" "Prc.Wet.Q" "Prc.Dry.Q" "Prc.Cld.Q" "Prc.Wrm.Q" "Prc.Wet.M" "Prc.Dry.M" "tmean_Q1" "tmean_Q2" "tmean_Q3" "tmean_Q4" "prec_Q1" "prec_Q2" "prec_Q3" "prec_Q4" "is.minicore" "pet_min" "AridityIndex" "max_heat_index" "ann_heat_index" "coldindex.mean" "coldindex.min"
"IS4798" "IS4798.C1AB3ACXX.7.250137301" "India" "South Asia" 21.76000023 72.13999939 32 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS4809" "IS4809.C1AB3ACXX.7.250137302" "India" "South Asia" 22.75 72.68000031 26 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS4821" "IS4821.628P7AAXX.7.250007021" "India" "South Asia" 22.29999924 73.19999695 39 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS4855" "IS4855.C1AB3ACXX.7.250137303" "India" "South Asia" 23.60000038 72.38999939 88 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS4951" "IS4951.D0D0HACXX.5.250046307" "India" "South Asia" 20.53000069 76.18000031 654 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 256 3455 109 386 146 260 275 306 215 832 117 578 17 32 175 213 4 242.666666666667 306 247 227.666666666667 19 175 569 69 TRUE 104 5027 22.0725542400998 11.8531756701874 -0.433333333333333 0.0266666666666667
"IS4963" "IS4963.628P7AAXX.7.250007045" "India" "South Asia" 20.53000069 76.18000031 654 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5094" "IS5094.D0D0HACXX.5.250046308" "India" "South Asia" 14.68000031 77.58999634 348 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 276 2688 113 384 174 275 263 311 240 525 91 293 5 36 130 130 0 263.666666666667 311.666666666667 278.666666666667 250.666666666667 5 130 253 137 TRUE 118 2873 21.8996355339724 13.2829874917659 -0.6 -0.16
"IS5106" "IS5106.70MUKAAXX.1.250006397" "India" "South Asia" 14.47000027 78.81999969 135 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5125" "IS5125.C1AB3ACXX.7.250137304" "India" "South Asia" 15.22999954 79.30999756 170 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5134" "IS5134.C1AB3ACXX.7.250137305" "India" "South Asia" 16.11000061 81.08000183 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5139" "IS5139.C1AB3ACXX.7.250137306" "India" "South Asia" 16.89999962 80.09999847 53 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5158" "IS5158.C1AB3ACXX.7.250137307" "India" "South Asia" 16.93000031 82.22000122 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5166" "IS5166.C1AB3ACXX.7.250137308" "India" "South Asia" 17.70000076 83.30000305 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5177" "IS5177.C1AB3ACXX.7.250137310" "India" "South Asia" 18.29999924 84.01000214 16 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5194" "IS5194.C1AB3ACXX.7.250137311" "India" "South Asia" 17.34000015 80.41000366 126 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5219" "IS5219.C1AB3ACXX.7.250137312" "India" "South Asia" 15.88000011 78.58000183 289 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5233" "IS5233.C1AB3ACXX.7.250137313" "India" "South Asia" 18.37999916 78.83000183 327 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5257" "IS5257.C1AB3ACXX.7.250137314" "India" "South Asia" 18.67000008 78.01000214 406 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5282" "IS5282.C1AB3ACXX.7.250137315" "India" "South Asia" 17.79999924 78.37000275 561 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5290" "IS5290.C1AB3ACXX.7.250137316" "India" "South Asia" 19.79999924 85.84999847 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5295" "IS5295.D0D0HACXX.5.250046309" "India" "South Asia" 20.03000069 84.12999725 1057 56.5525054931641 57.1431427001953 192.278533935547 185.578277587891 195.536880493164 105.109580993652 317.816467285156 315.503784179688 344.285949707031 325.018310546875 337.86181640625 359.676605224609 175.324645996094 107.698165893555 219 3324 97 327 101 226 173 262 173 1338 100 845 43 43 298 324 9 197 262.666666666667 226.666666666667 189 59 298 845 136 TRUE 92 9516 17.1705699437574 9.35818881153247 -0.153333333333333 0.326666666666667
"IS5301" "IS5301.D0D0HACXX.5.250046310" "India" "South Asia" 19.37999916 85.05999756 5 66.6151733398438 69 213.060211181641 205.357284545898 177.916687011719 146.945083618164 273.341918945312 259.580322265625 389.549682617188 370.765594482422 337.139892578125 369.374969482422 187.738311767578 200.776290893555 268 2629 73 325 168 284 229 292 229 1194 89 648 38 38 399 241 8 244 291.666666666667 286.666666666667 248 51 210 612 321 TRUE 100 8740 17.0118216885953 12.7044389786839 -0.526666666666667 -0.12
"IS5313" "IS5313.C1AB3ACXX.7.250137317" "India" "South Asia" 20.70999908 83.5 180 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5325" "IS5325.C1AB3ACXX.7.250137318" "India" "South Asia" 22.06999969 84.01999664 239 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5326" "IS5326.C1AB3ACXX.7.250137319" "India" "South Asia" 22.20000076 84.59999847 227 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5328" "IS5328.C1AB3ACXX.7.250137320" "India" "South Asia" 20.38999939 85.36000061 43 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5335" "IS5335.C1AB3ACXX.7.250137321" "India" "South Asia" 20.37000084 84.55999756 257 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5339" "IS5339.C1AB3ACXX.7.250137322" "India" "South Asia" 22.07999992 85.66000366 383 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5348" "IS5348.C1AB3ACXX.7.250137323" "India" "South Asia" 21.29000092 86.55999756 24 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5386" "IS5386.D0D0HACXX.5.250046311" "India" "South Asia" 11 76.95999908 418 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 263 1477 94 346 192 257 263 285 245 620 81 315 29 168 140 150 8 263 279 257.666666666667 251 29 164 117 310 TRUE 111 3785 18.7034027999692 12.3473118386996 -0.633333333333333 -0.28
"IS5404" "IS5404.C1AB3ACXX.7.250137324" "India" "South Asia" 11.94999981 78.95999908 147 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5409" "IS5409.C1AB3ACXX.7.250137325" "India" "South Asia" 10.97000027 78.91000366 77 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5456" "IS5456.C1AB3ACXX.7.250137326" "India" "South Asia" 10.51000023 76.20999908 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5464" "IS5464.C1AB3ACXX.7.250137327" "India" "South Asia" 9.579999924 76.51000214 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5469" "IS5469.C1AB3ACXX.7.250137328" "India" "South Asia" 14.07999992 75.33999634 677 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5491" "IS5491.C1AB3ACXX.7.250137329" "India" "South Asia" 13 76.05000305 941 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5499" "IS5499.C1AB3ACXX.7.250137330" "India" "South Asia" 13.13000011 78.12999725 844 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5622" "IS5622.70MUKAAXX.1.250006408" "India" "South Asia" 16.81999969 75.72000122 606 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5667" "IS5667.D0D0HACXX.5.250046312" "India" "South Asia" 15.47000027 75.01999664 702 68.5671081542969 70.1442489624023 313.308929443359 326.630279541016 81.8333282470703 40.1428565979004 206.787475585938 356.627319335938 230.057342529297 67.652717590332 385.661804199219 405.985961914062 87.1535949707031 71.4420547485352 246 1933 110 354 155 235 245 276 226 826 82 398 7 48 142 173 0 245 269.333333333333 235 233 7 246 398 175 TRUE 110 5009 19.3620060790579 11.1592540707791 -0.506666666666667 -0.0333333333333333
"IS5689" "IS5689.C1AB3ACXX.7.250137331" "India" "South Asia" 23.72999954 84.22000122 418 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5720" "IS5720.70MUKAAXX.1.250006418" "India" "South Asia" 24.48999977 86.30000305 346 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5788" "IS5788.C1AB3ACXX.7.250137332" "India" "South Asia" 23.82999992 78.70999908 508 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5804" "IS5804.C1AB3ACXX.7.250137333" "India" "South Asia" 23.97999954 79.40000153 358 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5815" "IS5815.C1AB3ACXX.7.250137334" "India" "South Asia" 26.03000069 78.81999969 162 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5818" "IS5818.C1AB3ACXX.7.250137335" "India" "South Asia" 23.15999985 79.94000244 405 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5824" "IS5824.C1AB3ACXX.7.250137336" "India" "South Asia" 23.71999931 82.55000305 502 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5832" "IS5832.C1AB3ACXX.7.250137337" "India" "South Asia" 20.72999954 81.65000153 315 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5839" "IS5839.C1AB3ACXX.7.250137338" "India" "South Asia" 21.79999924 81.33999634 298 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5855" "IS5855.C1AB3ACXX.7.250137339" "India" "South Asia" 22.88999939 79.19999695 364 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5867" "IS5867.628P7AAXX.7.250007069" "India" "South Asia" 22.06999969 78.93000031 683 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5900" "IS5900.C1AB3ACXX.7.250137371" "India" "South Asia" 22.04999924 82.08999634 271 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5910" "IS5910.70MUKAAXX.1.250006440" "India" "South Asia" 21.89999962 83.40000153 218 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5919" "IS5919.D0D0HACXX.5.250046313" "India" "South Asia" 23.29999924 81.37000275 470 73 74.7142868041992 413.727844238281 413.584686279297 64.5191955566406 78.728271484375 179.029754638672 180.371154785156 329.403259277344 314.285705566406 491.490325927734 505.080322265625 59.3239364624023 50.9207305908203 247 5192 126 409 89 266 180 314 179 1101 136 878 31 47 120 351 3 203.666666666667 314.333333333333 266.333333333333 202.666666666667 63 120 878 40 TRUE 98 6516 24.0939775729762 11.2280050855768 -0.193333333333333 0.406666666666667
"IS5928" "IS5928.C1AB3ACXX.7.250137372" "India" "South Asia" 24.39999962 81.90000153 288 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5972" "IS5972.628P7AAXX.7.250007093" "India" "South Asia" 24.57999992 80.83000183 321 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5980" "IS5980.C1AB3ACXX.7.250137373" "India" "South Asia" 24.71999931 80.18000031 396 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS5995" "IS5995.C1AB3ACXX.7.250137374" "India" "South Asia" 24.73999977 78.81999969 351 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6004" "IS6004.C1AB3ACXX.7.250137375" "Jammu-Kashmir" "South Asia" 32.70999908 74.84999847 294 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6024" "IS6024.C1AB3ACXX.7.250137376" "India" "South Asia" 30.89999962 75.84999847 249 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6035" "IS6035.C1AB3ACXX.7.250137377" "India" "South Asia" 30.31999969 76.40000153 254 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6094" "IS6094.D0D0HACXX.5.250046075" "India" "South Asia" 25.59000015 79.58000183 160 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6095" "IS6095.C1AB3ACXX.7.250137378" "India" "South Asia" 25.95999908 80.15000153 115 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6099" "IS6099.C1AB3ACXX.7.250137379" "India" "South Asia" 27.22999954 79.01999664 159 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6106" "IS6106.C1AB3ACXX.7.250137380" "India" "South Asia" 27.39999962 79.55999756 147 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6116" "IS6116.C1AB3ACXX.7.250137381" "India" "South Asia" 26.25 82.06999969 101 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6146" "IS6146.C1AB3ACXX.7.250137382" "India" "South Asia" 25.18000031 83 82 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6150" "IS6150.C1AB3ACXX.7.250137383" "India" "South Asia" 25.45000076 82.41000366 89 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6152" "IS6152.C1AB3ACXX.7.250137384" "India" "South Asia" 25.45000076 84.08000183 71 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6154" "IS6154.70MUKAAXX.1.250006452" "India" "South Asia" 26.51000023 83.77999878 78 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6165" "IS6165.C1AB3ACXX.7.250137385" "India" "South Asia" 27.57999992 81.59999847 126 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6169" "IS6169.C1AB3ACXX.7.250137386" "India" "South Asia" 29.10000038 77.16000366 226 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6191" "IS6191.C1AB3ACXX.7.250137387" "India" "South Asia" 27.06999969 80.51000214 136 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6192" "IS6192.C1AB3ACXX.7.250137388" "India" "South Asia" 27.95000076 80.76999664 150 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6193" "IS6193.628NVAAXX.5.250006895" "India" "South Asia" 26.54999924 80.48999786 131 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6203" "IS6203.C1AB3ACXX.7.250137389" "India" "South Asia" 28.62999916 79.80000305 190 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6206" "IS6206.C1AB3ACXX.7.250137390" "India" "South Asia" 26.54999924 82.65000153 91 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6208" "IS6208.C1AB3ACXX.7.250137392" "India" "South Asia" 27.02000046 82.12000275 102 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6210" "IS6210.C1AB3ACXX.7.250137393" "India" "South Asia" 25.5 75.44999695 298 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6215" "IS6215.C1AB3ACXX.7.250137394" "India" "South Asia" 28.57999992 75.56999969 253 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6222" "IS6222.C1AB3ACXX.7.250137395" "India" "South Asia" 28.5 78.45999908 195 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6227" "IS6227.C1AB3ACXX.7.250137396" "India" "South Asia" 29.21999931 78.08000183 214 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6230" "IS6230.C1AB3ACXX.7.250137397" "India" "South Asia" 23.32999992 86.36000061 256 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6236" "IS6236.C1AB3ACXX.7.250137398" "India" "South Asia" 21.86000061 87.95999908 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6243" "IS6243.C1AB3ACXX.7.250137399" "India" "South Asia" 23.01000023 88.27999878 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6245" "IS6245.C1AB3ACXX.7.250137400" "India" "South Asia" 23.07999992 87.11000061 102 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6249" "IS6249.C1AB3ACXX.7.250137401" "India" "South Asia" 23.72999954 87.98000336 26 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6255" "IS6255.C1AB3ACXX.7.250137402" "India" "South Asia" 22.46999931 87.27999878 49 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
"IS6259" "IS6259.C1AB3ACXX.7.250137403" "India" "South Asia" 24.18000031 88.26000214 23 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA FALSE NA NA NA NA NA NA
