"","pet_min","AridityIndex","max_heat_index","ann_heat_index","coldindex.mean","coldindex.min"
"PI620537.D1G0BACXX.7.250129752",-10.2042147597098,739.376423223322,-1.52222191886634,-0.733939270368347,0.119495005797271,0.0577542244547624
"PI620538.D1G0BACXX.7.250129764",-14.1612817862243,585.15916115346,-2.01958532305451,-1.30667626177246,0.210073439968957,0.18914043387423
"PI620539.D1G0BACXX.7.250129776",-6.5770533597275,261.910661584086,-1.19667012462294,-0.738073534098339,0.123055638734167,0.12089335061383
"PI620544.D1G0BACXX.7.250129788",1.69012643659316,373.721086398948,-0.658496160181344,-0.730220712559025,0.110897093303907,0.106206316397681
"PI620545.D1G0BACXX.7.250129800",-9.09131575855547,856.54013504139,-2.06029244910865,-0.961140511892627,0.107096317393179,0.0574220835474903
"PI620547.D1G0BACXX.7.250129812",7.30657685945858,260.282535968785,0.211632692604445,-0.0390204066337934,0.0383546346555955,0.0395031034953701
"PI620548.D1G0BACXX.7.250129824",3.13369557011094,452.614435262528,-0.689135898625066,-0.699564744775069,0.106014302633246,0.0997790747025086
"PI646391.D1G0BACXX.7.250129880",2.98948376189192,154.049689116443,-0.486616715435095,-0.685214660328612,0.10853659452513,0.118322577428526
"PI620557.D1G0BACXX.7.250129836",-4.50859207106781,131.389993241804,-1.35413188627312,-0.873464140128605,0.129578912232003,0.132108237986831
"PI646392.D1G0BACXX.7.250129892",-17.2344704851416,1163.41384298474,-1.85280293689557,-0.92323889402946,0.162252258909915,0.118247752995494
"PI620560.D1G0BACXX.7.250129753",-5.24028991129258,712.73988165603,-2.21788926611071,-0.802874821065176,0.0792658357506427,0.03747890319845
"PI620564.D1G0BACXX.7.250129765",-18.8315698172438,1088.80730997997,-1.94288517737774,-1.27136225892046,0.211658251019366,0.187211638824959
"PI620565.D1G0BACXX.7.250129777",-3.80257137779792,431.870086836966,-0.969220164981413,-0.549723161650462,0.0980973755246068,0.0734140472315449
"PI620567.D1G0BACXX.7.250129789",-3.23940668380556,392.988085989801,-0.942597856232065,-0.540778080279422,0.0959499596259362,0.0743469284571996
"PI620570.D1G0BACXX.7.250129801",5.78920210809062,284.346253423184,-0.714186767108773,-0.571499220345082,0.0730670478066464,0.0586284261067309
"PI620572.D1G0BACXX.7.250129813",-15.6465453987243,898.853736143565,-0.733911503016899,-0.233680301918396,0.103295312951839,0.0671935711311387
"PI620578.D1G0BACXX.7.250129825",-5.6563470702182,-84.9557345493395,-1.86530769257648,-1.32450596209679,0.173554250492253,0.164811881724032
"PI620579.D1G0BACXX.7.250129837",0.984067968431292,195.907656377374,-1.18269108866323,-0.97436412139723,0.134445248316443,0.148233665536798
"PI570498.D1FY1ACXX.8.250123383",-5.83667199054741,-326.390640432656,-0.880058856624595,-0.715037076170537,0.130700801679912,0.161616853080731
"PI570504.D1FY1ACXX.8.250123387",-8.3935954881985,-366.76338303312,-1.43204573667178,-1.06540768384404,0.175980135533201,0.187307303014975
"PI570505.D1FY1ACXX.8.250123388",-9.66770034557511,-103.435314838786,-2.12380444136604,-1.29390840780549,0.17081109750677,0.177559903129623
"PI570518.D1FY1ACXX.8.250123391",-5.81460402789883,931.671497181584,-1.95224508172172,-0.959712900772382,0.11802443137658,0.109048580841144
"PI570524.D1FY1ACXX.8.250123393",-9.12063626932085,-359.70723865587,-0.931419130289686,-0.803749729304043,0.156706535938699,0.175370423114181
"PI570549.D1FY1ACXX.8.250123397",-18.7610395836475,803.342616825694,-0.869890353841276,-0.274918575573408,0.126949317635973,0.0743856971031899
"PI570576.D1G0BACXX.7.250129957",1.22413001259479,-966.471523754185,2.24487976335379,0.636917806450624,0.0541210034747142,0.103508328101187
"PI570571.D1EYBACXX.8.250140358",-5.55517034025245,-1200.33022555578,0.845056720785913,-0.108271068564934,0.115022657004469,0.155589909425387
"PI570575.D1G0BACXX.7.250129945",10.3588938487275,-954.572975317241,2.44527917768487,0.834712676289506,-0.0143733113928187,0.0450722808403715
"PI570588.D1EYBACXX.8.250140362",9.21559353326115,-1909.47399700056,2.78038210887505,0.926297844513086,-0.0160707938479235,0.0701338830663075
"PI570603.D1EYBACXX.8.250140374",11.4520416105403,-1833.03518298262,1.77877656749948,0.55863120604738,-0.0120643770391909,0.0744611900143618
"PI570511.D1FY1ACXX.8.250123389",-12.6190532132409,-330.287704813477,-1.32200746825779,-1.07807337354388,0.194570929814136,0.219766013468032
"PI658758.D1G0BACXX.7.250129953",8.13228396486183,840.687689854087,1.24075944121641,0.948568249243919,-0.06145994562259,0.0322285115304961
"PI647018.D1G0BACXX.7.250129904",17.0042306181387,-950.179979724924,2.98404646140805,1.8469571311883,-0.159164516694162,-0.0830697574027308
"PI647019.D1EYBACXX.8.250140216",13.5665338841697,-869.833660847979,2.77481296100174,1.58359679983065,-0.118290712818845,-0.0413864990833485
"PI647020.D1G0BACXX.7.250129928",16.3535203961847,-808.717372220904,2.78962667131675,1.79595713420349,-0.166843288363184,-0.097017280947298
"PI647021.D1G0BACXX.7.250129940",14.2772268614826,-1186.20278725957,2.9592790147313,1.69532404232477,-0.129177170751792,-0.0619658500175391
"PI647022.D1G0BACXX.7.250129952",12.0758474323695,-988.058650797954,3.18724245459981,1.73687073345225,-0.118473892139532,-0.0265892031185788
"PI647023.D1G0BACXX.7.250129964",15.141886087157,-1006.8355849077,2.7615997907088,1.60891466624997,-0.127652306704657,-0.0495702646648179
"PI647024.D1G0BACXX.7.250129881",15.5553680985719,-892.740279837098,2.69381900492323,1.63818533139032,-0.131467820152715,-0.0567004234551467
"PI647025.D1G0BACXX.7.250129893",12.0908950062304,-991.491242539911,2.00856262859596,1.05116386477871,-0.0761784576495523,-0.00686855994248999
"PI647026.D1G0BACXX.7.250129905",12.7801278439708,-723.653642445432,2.67373667807674,1.59996935358713,-0.119666971480361,-0.0503294516650182
"PI647027.D1G0BACXX.7.250129917",14.6946662951733,-1279.00930908804,3.02611389717254,1.75484237896076,-0.137796074540467,-0.0693401831770266
"PI647028.D1G0BACXX.7.250129929",11.4354709659955,-983.161483359428,3.14618354911077,1.79453361353357,-0.134131506603405,-0.0635668460636296
"PI647029.D1G0BACXX.7.250129941",17.3599477178109,-955.541161974713,2.96626942042645,1.89133996639214,-0.169885190553147,-0.0999411757152201
"PI612776.D1FY1ACXX.8.250123576",9.79317643940506,-2072.77013432382,1.73745084586555,0.804000818007342,-0.017525115635716,0.0515639389968006
"PI612777.D1FY1ACXX.8.250123577",0.545026816808142,-1553.64556477945,1.68516793861455,0.0989427845381714,0.121289554406682,0.186364857672383
"PI570604.D1EYBACXX.8.250140387",10.0620819265942,-1336.79573051293,1.6676733233778,0.523770056848263,0.000637603144463412,0.0624503075544906
"PI570494.D1FY1ACXX.8.250123382",12.4803824180672,-354.928836836103,2.13666630077028,1.41765712882766,-0.128813900335853,-0.0438590109838073
"PI570550.D1FY1ACXX.8.250123398",7.74955929016676,-2080.95014822583,1.78949654506012,0.651465136927196,0.00672773080617899,0.0687449551670494
"PI570554.D1FY1ACXX.8.250123399",22.5711887556524,-1085.46269999864,2.84635152726774,1.85178175452537,-0.154284480042943,-0.0251693024358092
"PI570546.D1FY1ACXX.8.250123396",-18.6555500445359,1279.35884769287,-1.45395224714353,-0.477657988699245,0.12595770252732,0.0559513064378123
"PI570528.D1FY1ACXX.8.250123394",-6.28027822877117,-460.995300265528,-0.569048772355318,-0.481643991862145,0.113633541442998,0.137144950625517
"PI597953.D1FY1ACXX.8.250123565",0.474353471477874,-1045.89919678318,1.20385259629809,0.422342347248126,0.0501209214406944,0.131852065033221
"PI562989.D1G0BACXX.7.250130138",5.02106488363624,-1743.77290346171,1.87033533598059,0.438837931421545,0.0420786533256739,0.142052024319656
"PI597954.D1FY1ACXX.8.250123566",4.09427556918889,-619.781865764363,1.28830761841093,0.621652621520933,-0.0017812688529073,0.109391494809138
"PI563009.D1G0BACXX.7.250130150",14.4778879811829,-775.134793099769,2.75717650918273,1.66695360909883,-0.143607997271527,-0.049461674334927
"PI563151.D1G0BACXX.7.250130162",-14.5432541087832,-713.661750883848,4.93688524808261,0.463598034706343,0.22630778610915,0.305962594375095
"PI563153.D1G0BACXX.7.250130174",-12.307562678945,-827.836325930608,0.0779480269922525,-1.13566420317006,0.271012663107618,0.338309153094787
"PI563154.D1G0BACXX.7.250130186",-5.31648982275837,58.2570643821514,-1.15010629141778,-0.828930990994022,0.117917564257039,0.103251256030924
"PI563155.D1G0BACXX.7.250130198",8.00229804437586,1164.66985203898,-2.05776401443799,-1.05912744594554,0.0772279881145542,0.0340447412178219
"PI563156.D1G0BACXX.7.250130210",-5.9134282078936,252.632238575162,-2.76481614765869,-1.71083870414662,0.210252337238628,0.226156081433658
"PI563157.D1G0BACXX.7.250130222",2.04846292656405,2512.75770880769,-3.48298759134543,-1.4595511442315,0.0954117206110102,0.0195866274876525
"PI563163.D1G0BACXX.7.250130139",-5.77187360913926,-50.2050043896867,-1.81686613660843,-1.31644004162428,0.194948197549291,0.188588341385756
"PI563194.D1EYBACXX.8.250140217",-7.76270857516595,-951.208603773657,0.701648783964981,-0.0663875948177581,0.103054591192461,0.103919027801065
"PI563196.D1G0BACXX.7.250130163",2.20844477952822,1135.92629705602,-3.30085504478799,-1.78209213445339,0.154176871988548,0.107189385991436
"PI563198.D1G0BACXX.7.250130175",-14.5777552959209,-481.432341872859,4.53480317989988,0.663448309515054,0.21420745654504,0.291189185053038
"PI563199.D1G0BACXX.7.250130187",6.47105598906002,735.231675886352,-1.5052462359055,-1.05369068196284,0.11347615853641,0.0946512224019299
"PI563200.D1G0BACXX.7.250130199",2.71623523409688,-503.467829515144,0.712528848392064,-0.185293360716317,0.0880631606865406,0.123884647456107
"PI563207.D1G0BACXX.7.250130211",-18.6298961634741,-240.898697689866,-1.9585094653435,-2.01260057056149,0.353949091945217,0.402498573938156
"PI563208.D1G0BACXX.7.250129968",-24.8674510143224,-658.483189934975,-3.74453098251307,-3.17961188952864,0.44779424942978,0.506701264311146
"PI563209.D1G0BACXX.7.250130140",0.302262166031647,1536.0108278556,-2.94104279032698,-1.4413859417644,0.126534912409238,0.0603368305520631
"PI563219.D1G0BACXX.7.250130152",-11.9403249148706,1520.11498770154,-3.33352914881719,-1.81320684502945,0.213296705642903,0.194567974868682
"PI563289.D1G0BACXX.7.250130164",-57.0959745241165,742.876559967113,-6.72066885845971,-5.06402960500028,0.705880421896456,0.76789466370579
"PI570584.D1EYBACXX.8.250140350",-0.0279689111596302,-1663.20571051913,1.43958236785849,0.019560790555833,0.0932190992860344,0.172463180919437
"PI570503.D1FY1ACXX.8.250123386",-2.05797753953654,-80.7143304097018,-0.967986988958893,-0.390425584136245,0.0556377231871236,0.0521207094283857
"PI571246.D1G0BACXX.7.250130023",0.41436965016413,-614.69584116722,-0.669282226859791,-0.698569997342961,0.107706023080965,0.122752229242598
"PI571253.D1G0BACXX.7.250130027",-1.48944437716168,-1491.78785106067,0.909162728011646,-0.183414933016145,0.128634609777177,0.178299658436258
"PI571256.D1G0BACXX.7.250130088",-0.551505098636989,-1348.29509300414,0.618406136778166,-0.427288324526206,0.146802628009487,0.185931509248335
"PI571261.D1G0BACXX.7.250130145",-2.65946585512169,-1163.23970910195,0.931917849678133,-0.326230783429176,0.157122255616771,0.212803639599374
"PI570523.D1FY1ACXX.8.250123392",-2.6694792977097,-161.657509761686,-0.658363336969649,-0.563728852886058,0.0977683157687058,0.129178578623853
"PI571262.D1G0BACXX.7.250130208",6.919870011663,-1320.01403979746,2.13999052468718,0.403656279487585,0.055777460007046,0.129246347950649
"PI571273.D1G0BACXX.7.250130155",0.701934283401223,-1440.11655141939,0.83832001118792,-0.351526672152179,0.130163624974337,0.187519416861192
"PI571275.D1EYBACXX.8.250140208",-5.15864219884634,-1744.17317034927,4.62569672474363,0.827680696138568,0.1195440541656,0.18861646794792
"PI571299.D1EYBACXX.8.250140209",0.328823519268322,-1847.1999855138,3.12846915217836,0.429681870143063,0.13876200486558,0.227027983474951
"PI571302.D1EYBACXX.8.250140210",-4.11514315588837,-1358.44610159127,2.47498630571734,0.228865540386555,0.16370882050167,0.239680265033315
"IS10068.C1AB3ACXX.7.250137465",18.684287293279,-1047.64241360681,2.90482981142166,1.77499715626262,-0.142013368669249,-0.0224045369245664
"IS10189.C1AB3ACXX.7.250137466",16.7274899764334,-573.235827321727,2.97702589391867,1.79392391156062,-0.143097685298988,-0.0395513108938971
"IS10191.C1AB3ACXX.7.250138387",15.9281694121425,-698.838169287139,2.91076647548382,1.67493134490927,-0.131130575058008,-0.0153592914669203
"IS1033.C1AB3ACXX.7.250137245",-23.8481237718633,-1205.17747714317,4.2850458398931,-0.119300807525842,0.361704602056024,0.434232138946032
"IS1036.C1AB3ACXX.7.250137246",-15.2494642581599,-852.917567726303,2.7505139216663,0.255054073539995,0.176157223262742,0.21932527971434
"IS1052.C1AB3ACXX.7.250137247",-4.55371298558346,-704.083052930034,2.45836020950271,0.421795975701266,0.0567282322718909,0.084526063567235
"IS1106.C1AB3ACXX.7.250137248",-11.1423055808269,537.529340786751,1.27836456714153,0.742194189012967,-0.0254558174907752,-0.0702528266881383
"IS1107.C1AB3ACXX.7.250137249",2.87086917628657,-908.78146659748,2.1345128802364,0.571932642385852,0.0450992552149164,0.0830170627877004
"IS11424.C1AB3ACXX.7.250138388",-13.4214885763864,1322.94300085458,-6.57340842576826,-4.92142994537994,0.523133471252599,0.567294981359739
"IS11431.C1AB3ACXX.7.250138389",16.0296331734375,-1822.16067219504,1.90540483418349,0.647316531828872,-0.0244754160180123,0.0575224067005475
"IS1151.C1AB3ACXX.7.250137250",-2.48016238272358,-1068.16290909535,4.95640481565471,1.07007858099706,0.0751700935982419,0.16748311496308
"IS1182.C1AB3ACXX.7.250137251",-20.0459457478615,1086.08521935817,0.403604445344303,-0.45647001616898,0.226069251786138,0.208221730698787
"IS1186.C1AB3ACXX.7.250137252",-16.3859930517248,2022.82303921921,-0.153468236239551,0.169201201322033,0.0649012265346422,-0.00558607652970181
"IS1187.C1AB3ACXX.7.250137253",-16.767498585695,1638.58300801679,-0.223250168243402,0.217346100550644,0.0642528365561615,-0.00526846614015615
"IS12031.C1AB3ACXX.7.250138390",-11.8834225722581,1011.08782752398,-5.8577055638517,-4.53301558056731,0.487650906159503,0.536549621209611
"IS12106.C1AB3ACXX.7.250138391",-6.6505372470554,-78.2831786566135,-3.22084838264514,-2.52529457079297,0.280387792975169,0.313000792947832
"IS1236.C1AB3ACXX.7.250137254",-26.9846863886709,-948.240831507593,0.288479529764842,-0.929153873212016,0.277532705120328,0.242359923602374
"IS1240.C1AB3ACXX.7.250137255",-40.9920671011578,-1041.28245567398,-1.45570772513407,-2.69396944913737,0.626771843152916,0.624591244748124
"IS1243.C1AB3ACXX.7.250137256",-27.8850614553871,-996.064326587791,0.291787604538666,-0.700423834967996,0.284112641219081,0.237705487858451
"IS1246.C1AB3ACXX.7.250137257",-24.7317797822895,-757.722782033366,0.188163407853352,-0.823349487399064,0.233064665080346,0.189270337268654
"IS1257.C1AB3ACXX.7.250137258",-75.4555349835705,-867.150192848345,-3.37043902032129,-6.19291005732206,1.3284193692214,1.34695227951476
"IS12584.C1AB3ACXX.7.250138392",-6.0409451440696,1081.96811290136,-3.31369382816124,-1.56778350543672,0.156602653871032,0.0948882969182727
"IS12590.C1AB3ACXX.7.250138393",-1.63915436587681,-387.732193558785,-0.941432321640459,-0.812926989331195,0.1044922708087,0.129116140121412
"IS12606.C1AB3ACXX.7.250138394",14.3656204023518,1354.6636277134,2.06343959286571,1.56219295500437,-0.140100581092928,-0.0592972574323057
"IS12734.C1AB3ACXX.7.250138395",-101.088757427849,-1061.80244180349,-4.97030209776509,-8.72192865317076,1.8511308426483,1.89666886948681
"IS12740.C1AB3ACXX.7.250138396",-100.563405611134,-723.220442306733,-5.16543997318773,-8.73993345297763,1.8325040187589,1.87278660938784
"IS12779.C1AB3ACXX.7.250138397",-48.7266113290145,-2935.73866627321,0.911781505609963,-3.23664360865331,0.68958234888463,0.646432156143175
"IS12782.C1AB3ACXX.7.250138398",-55.2969129437179,-3357.65132178235,0.339464718463157,-3.75121074515963,0.766522772183189,0.703136145690025
"IS12789.C1AB3ACXX.7.250138399",-57.2842162662698,-2917.84087718407,0.348595017644507,-3.79205810771556,0.774891527417768,0.727744206244156
"IS12793.C1AB3ACXX.7.250138400",-74.9956384270692,-185.281194729751,-4.18947293552459,-5.45170686176398,1.07204402995483,1.00398313363832
"IS12796.C1AB3ACXX.7.250138401",-88.2324568659165,2106.20436073422,-5.71328360899494,-6.06538842932892,1.01702736705147,0.755703487127467
"IS12801.C1AB3ACXX.7.250138402",-85.082046133385,1307.34379349161,-4.87906667559869,-5.67226257938511,0.980554473111569,0.747132282658399
"IS12805.C1AB3ACXX.7.250138403",-90.0322945139116,1848.65974333357,-5.19878227153494,-5.9395007015193,1.02229714388308,0.763569114426556
"IS12808.C1AB3ACXX.7.250138404",-86.0967064432574,1629.65470971375,-5.09356133579065,-5.75726092730078,0.998212684323156,0.761699040266736
"IS12810.C1AB3ACXX.7.250138405",-68.011732277058,171.860419346354,-4.81284160599294,-5.28559083578897,0.937489008176513,0.939537317321536
"IS12811.C1AB3ACXX.7.250138406",-84.8156111365949,1671.02521040869,-4.68673783252978,-5.46674293704562,0.954587134893739,0.704148947844415
"IS12813.C1AB3ACXX.7.250138407",-91.6159563535038,1825.4723442891,-5.24560059617688,-6.01062937674458,1.03195305066648,0.772447818811851
"IS12815.C1AB3ACXX.7.250138408",-55.2781028660133,-426.396272771988,-4.6539377780233,-4.3366346556856,0.707522926431338,0.699950657103523
"IS12817.C1AB3ACXX.7.250138409",-87.5065034533794,1700.72112029474,-5.32312165112983,-5.89175002357296,1.00538533442682,0.755796586921489
"IS12818.C1AB3ACXX.7.250138410",-44.7026039693828,-2903.99659807689,0.985172626295396,-2.87337107718092,0.641990167441048,0.598347686774379
"IS12819.C1AB3ACXX.7.250138411",-51.5532581632855,-2739.38407911265,0.396693588097027,-3.53106992329,0.735575752800776,0.691483062845114
"IS12821.C1AB3ACXX.7.250138412",-80.3152823642987,1339.16331039595,-4.70027873813987,-5.30777637239373,0.921989336598997,0.690792941358272
"IS12822.C1AB3ACXX.7.250138413",-80.1037911424818,1269.73510311418,-4.78604661484902,-5.34022166556865,0.921634301251429,0.693019819547674
"IS13148.C1AB3ACXX.7.250138415",-7.75111672297281,-450.130600577656,1.35017352710986,0.376890636106509,0.00438411160163927,-0.0056734775980447
"IS13155.C1AB3ACXX.7.250138416",-60.7260042740639,278.500312798021,-3.96518602864062,-4.36889003236565,0.791461402868534,0.701879983578221
"IS13263.C1AB3ACXX.7.250138417",-43.1350494037849,-622.713345360274,1.87619428611467,-1.65814174997528,0.594300323648003,0.640231086244145
